Product Name,Category,Sub-Category,Total_Orders,Total_Returns,Avg_Risk_Score,Risk_Level
"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,7,0,0.041671734,Low
"Tenex File Cart, Blue",Office Supplies,Storage,29,1,0.041050285,Low
"Tenex File Cart, Industrial",Office Supplies,Storage,30,3,0.040590618,Low
"Tenex File Cart, Single Width",Office Supplies,Storage,70,4,0.041694534,Low
"Tenex Folders, Blue",Office Supplies,Storage,30,2,0.041283455,Low
"Tenex Folders, Industrial",Office Supplies,Storage,24,1,0.04100747,Low
"Tenex Folders, Single Width",Office Supplies,Storage,36,6,0.040117409,Low
"Tenex Folders, Wire Frame",Office Supplies,Storage,29,2,0.04053055,Low
"Tenex Frame, Black",Furniture,Furnishings,17,1,0.048201276,Low
"Tenex Frame, Duo Pack",Furniture,Furnishings,18,0,0.04334638,Low
"Tenex Frame, Durable",Furniture,Furnishings,10,0,0.046406776,Low
"Tenex Frame, Erganomic",Furniture,Furnishings,22,0,0.045616607,Low
"Tenex Light Bulb, Black",Furniture,Furnishings,22,1,0.046467371,Low
"Tenex Light Bulb, Duo Pack",Furniture,Furnishings,18,2,0.046172625,Low
"Tenex Light Bulb, Durable",Furniture,Furnishings,21,0,0.048055874,Low
"Tenex Light Bulb, Erganomic",Furniture,Furnishings,18,1,0.044019687,Low
"Tenex Lockers, Blue",Office Supplies,Storage,41,0,0.041157178,Low
"Tenex Lockers, Industrial",Office Supplies,Storage,34,1,0.041606223,Low
"Tenex Lockers, Single Width",Office Supplies,Storage,30,3,0.042966137,Low
"Tenex Lockers, Wire Frame",Office Supplies,Storage,36,1,0.040830832,Low
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,5,0,0.043523376,Low
"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,10,0,0.043533927,Low
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,5,0,0.043337834,Low
"Tenex Photo Frame, Black",Furniture,Furnishings,15,2,0.044160267,Low
"Tenex Photo Frame, Duo Pack",Furniture,Furnishings,15,1,0.045829572,Low
"Tenex Photo Frame, Durable",Furniture,Furnishings,12,1,0.048215485,Low
"Tenex Photo Frame, Erganomic",Furniture,Furnishings,18,2,0.043782859,Low
"Tenex Shelving, Blue",Office Supplies,Storage,40,1,0.04026644,Low
"Tenex Shelving, Industrial",Office Supplies,Storage,42,1,0.041052124,Low
"Tenex Shelving, Single Width",Office Supplies,Storage,33,1,0.041396951,Low
"Tenex Shelving, Wire Frame",Office Supplies,Storage,36,2,0.042203076,Low
"Tenex Stacking Tray, Black",Furniture,Furnishings,18,1,0.044344556,Low
"Tenex Stacking Tray, Durable",Furniture,Furnishings,13,0,0.044949598,Low
"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,41,1,0.045734093,Low
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,2,0,0.045903101,Low
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,6,0,0.052210501,Low
"Tenex Trays, Blue",Office Supplies,Storage,38,0,0.040326668,Low
"Tenex Trays, Industrial",Office Supplies,Storage,36,4,0.041215828,Low
"Tenex Trays, Single Width",Office Supplies,Storage,40,0,0.041414259,Low
"Tenex Trays, Wire Frame",Office Supplies,Storage,30,0,0.040840605,Low
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,3,0,0.043639038,Low
Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,5,0,0.043624673,Low
Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,11,0,0.044224351,Low
Tennsco Commercial Shelving,Office Supplies,Storage,9,1,0.046347215,Low
Tennsco Double-Tier Lockers,Office Supplies,Storage,12,0,0.044848832,Low
Tennsco Industrial Shelving,Office Supplies,Storage,9,0,0.043471012,Low
"Tennsco Lockers, Gray",Office Supplies,Storage,6,0,0.047505219,Low
"Tennsco Lockers, Sand",Office Supplies,Storage,5,0,0.043789963,Low
Tennsco Regal Shelving Units,Office Supplies,Storage,4,0,0.047251429,Low
Tennsco Single-Tier Lockers,Office Supplies,Storage,8,0,0.045589223,Low
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,6,1,0.045220764,Low
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,7,0,0.04501592,Low
"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,3,1,0.045357173,Low
Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,4,1,0.04763817,Low
Tensor Computer Mounted Lamp,Furniture,Furnishings,8,0,0.049419322,Low
Tensor Track Tree Floor Lamp,Furniture,Furnishings,4,0,0.051266061,Low
Texas Instrument TI-15 Fraction Calculator,Technology,Machines,2,0,0.040814628,Low
Texas Instruments TI-34 Scientific Calculator,Technology,Machines,3,0,0.044519602,Low
Things To Do Today Pad,Office Supplies,Paper,7,1,0.046946254,Low
Things To Do Today Spiral Book,Office Supplies,Paper,3,0,0.050292178,Low
Tops Green Bar Computer Printout Paper,Office Supplies,Paper,3,0,0.047857551,Low
Tops White Computer Printout Paper,Office Supplies,Paper,4,1,0.047899162,Low
Tops Wirebound Message Log Books,Office Supplies,Paper,6,0,0.044265201,Low
Toshiba IPT2010-SD IP Telephone,Technology,Phones,8,0,0.047537798,Low
Translucent Push Pins by OIC,Office Supplies,Fasteners,3,0,0.04130532,Low
"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,7,0,0.046798477,Low
Trimflex Flexible Post Binders,Office Supplies,Binders,4,1,0.045803844,Low
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,6,0,0.041356831,Low
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances,3,1,0.042358663,Low
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,6,0,0.043083446,Low
Tuf-Vin Binders,Office Supplies,Binders,7,0,0.044114573,Low
Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,9,1,0.045859622,Low
Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,3,0,0.056082783,Low
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,3,1,0.041416113,Low
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,7,0,0.044764597,Low
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,5,0,0.045615566,Low
Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,5,0,0.045664382,Low
Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,1,0,0.054915665,Low
"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,2,0,0.05008802,Low
Ultra Door Pull Handle,Furniture,Furnishings,6,0,0.050767318,Low
Ultra Door Push Plate,Furniture,Furnishings,7,1,0.047834758,Low
UniKeep View Case Binders,Office Supplies,Binders,5,0,0.051800699,Low
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,5,0,0.046155393,Low
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,5,0,0.048891953,Low
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,1,0,0.042900626,Low
Unpadded Memo Slips,Office Supplies,Paper,2,0,0.046535502,Low
V7 USB Numeric Keypad,Technology,Accessories,4,0,0.044144029,Low
VTech DS6151,Technology,Phones,8,1,0.051912341,Low
VariCap6 Expandable Binder,Office Supplies,Binders,3,0,0.043682272,Low
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,3,0,0.047035056,Low
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,5,0,0.049435604,Low
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,5,1,0.046655816,Low
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,6,0,0.046611208,Low
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,4,0,0.046169319,Low
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,8,0,0.040562683,Low
Vinyl Sectional Post Binders,Office Supplies,Binders,11,1,0.046991055,Low
"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,1,0,0.046396757,Low
Vtech CS6719,Technology,Phones,7,0,0.047389447,Low
WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,6,0,0.049482435,Low
WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,8,0,0.047613084,Low
WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,4,0,0.048662895,Low
Wasp CCD Handheld Bar Code Reader,Technology,Machines,1,0,0.039385467,Low
Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,3,0,0.039129146,Low
Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,9,0,0.047570081,Low
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,4,1,0.045086076,Low
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,2,0,0.046736569,Low
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,Paper,5,1,0.048564757,Low
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,4,0,0.044088618,Low
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,6,1,0.045675645,Low
White Computer Printout Paper by Universal,Office Supplies,Paper,8,1,0.042454452,Low
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,6,1,0.045465197,Low
"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,5,0,0.045954345,Low
White GlueTop Scratch Pads,Office Supplies,Paper,2,0,0.045709056,Low
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,6,1,0.050792595,Low
Wilson Electronics DB Pro Signal Booster,Technology,Phones,10,1,0.049158819,Low
"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,10,0,0.051936301,Low
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,4,0,0.045527407,Low
"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,33,1,0.041177488,Low
"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,52,1,0.041409466,Low
"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,38,2,0.041006851,Low
"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders,38,2,0.041439514,Low
Wilson Jones Active Use Binders,Office Supplies,Binders,6,1,0.046933551,Low
"Wilson Jones Binder Covers, Clear",Office Supplies,Binders,32,1,0.040838679,Low
"Wilson Jones Binder Covers, Durable",Office Supplies,Binders,43,0,0.042886181,Low
"Wilson Jones Binder Covers, Economy",Office Supplies,Binders,31,1,0.044305052,Low
"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,47,2,0.041329933,Low
"Wilson Jones Binder, Clear",Office Supplies,Binders,30,2,0.042664043,Low
"Wilson Jones Binder, Durable",Office Supplies,Binders,39,0,0.040595613,Low
"Wilson Jones Binder, Economy",Office Supplies,Binders,31,0,0.041243335,Low
"Wilson Jones Binder, Recycled",Office Supplies,Binders,35,3,0.042940411,Low
"Wilson Jones Binding Machine, Clear",Office Supplies,Binders,29,1,0.041683687,Low
"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,41,2,0.042405889,Low
"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,43,1,0.042076806,Low
"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,41,2,0.041239066,Low
Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,10,0,0.047191535,Low
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,9,0,0.047048607,Low
Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,7,0,0.048033401,Low
Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,2,0,0.044586577,Low
Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,12,0,0.048687197,Low
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,8,0,0.050818195,Low
Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,4,0,0.043730307,Low
Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,2,0,0.048435691,Low
"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,7,1,0.048204708,Low
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,6,0,0.044603186,Low
"Wilson Jones Hole Reinforcements, Clear",Office Supplies,Binders,42,2,0.041533259,Low
"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,40,1,0.041950545,Low
"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,39,2,0.041558273,Low
"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders,45,3,0.042573155,Low
Wilson Jones Impact Binders,Office Supplies,Binders,9,0,0.047837371,Low
"Wilson Jones Index Tab, Clear",Office Supplies,Binders,47,0,0.042177832,Low
"Wilson Jones Index Tab, Durable",Office Supplies,Binders,32,1,0.045315775,Low
"Wilson Jones Index Tab, Economy",Office Supplies,Binders,41,1,0.041089944,Low
"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,33,1,0.043237281,Low
Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,7,0,0.046971103,Low
Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,12,1,0.046770914,Low
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,12,0,0.048134744,Low
Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,9,0,0.051312316,Low
Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,8,0,0.048989039,Low
Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,3,0,0.047984942,Low
Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,13,1,0.046599826,Low
Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,5,0,0.048790708,Low
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,5,0,0.046312196,Low
Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,6,1,0.049165261,Low
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,6,0,0.04517085,Low
"Wirebound Message Book, 4 per Page",Office Supplies,Paper,7,1,0.047572888,Low
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,3,0,0.042930794,Low
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,3,0,0.050211642,Low
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,6,0,0.046886078,Low
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,7,0,0.044456498,Low
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,9,0,0.042423594,Low
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,6,1,0.045251138,Low
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,2,0,0.04937423,Low
"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,5,1,0.043961093,Low
Wirebound Voice Message Log Book,Office Supplies,Paper,2,0,0.039939662,Low
Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,7,1,0.050199038,Low
Woodgrain Magazine Files by Perma,Office Supplies,Storage,6,0,0.047735483,Low
X-Rack File for Hanging Folders,Office Supplies,Storage,9,0,0.046935632,Low
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,2,0,0.055086639,Low
Xerox 188,Office Supplies,Paper,8,0,0.044231265,Low
Xerox 1880,Office Supplies,Paper,5,1,0.047162698,Low
Xerox 1881,Office Supplies,Paper,11,0,0.045261856,Low
Xerox 1882,Office Supplies,Paper,5,0,0.043846093,Low
Xerox 1883,Office Supplies,Paper,7,0,0.045402118,Low
Xerox 1884,Office Supplies,Paper,8,2,0.047088414,Low
Xerox 1885,Office Supplies,Paper,5,0,0.044415242,Low
Xerox 1886,Office Supplies,Paper,5,0,0.047624974,Low
Xerox 1887,Office Supplies,Paper,8,1,0.04310732,Low
Xerox 1888,Office Supplies,Paper,6,1,0.044033363,Low
Xerox 1889,Office Supplies,Paper,3,0,0.044251582,Low
Xerox 189,Office Supplies,Paper,6,0,0.040923069,Low
Xerox 1890,Office Supplies,Paper,2,0,0.045972156,Low
Xerox 1891,Office Supplies,Paper,7,0,0.043310182,Low
Xerox 1892,Office Supplies,Paper,2,0,0.046482359,Low
Xerox 1893,Office Supplies,Paper,11,0,0.045033395,Low
Xerox 1894,Office Supplies,Paper,5,0,0.049822472,Low
Xerox 1895,Office Supplies,Paper,7,0,0.049032562,Low
Xerox 1896,Office Supplies,Paper,2,0,0.040732794,Low
Xerox 1897,Office Supplies,Paper,4,0,0.047078018,Low
Xerox 1898,Office Supplies,Paper,11,2,0.042187239,Low
Xerox 1899,Office Supplies,Paper,5,0,0.044307934,Low
Xerox 19,Office Supplies,Paper,4,0,0.045267751,Low
Xerox 190,Office Supplies,Paper,2,0,0.046830452,Low
Xerox 1900,Office Supplies,Paper,7,1,0.044918336,Low
Xerox 1901,Office Supplies,Paper,1,0,0.043007158,Low
Xerox 1902,Office Supplies,Paper,2,0,0.051536848,Low
Xerox 1903,Office Supplies,Paper,6,0,0.047520431,Low
Xerox 1905,Office Supplies,Paper,5,0,0.05012168,Low
Xerox 1906,Office Supplies,Paper,7,1,0.045867746,Low
Xerox 1907,Office Supplies,Paper,3,0,0.050264377,Low
Xerox 1908,Office Supplies,Paper,7,1,0.04403983,Low
Xerox 1909,Office Supplies,Paper,9,0,0.046830937,Low
Xerox 191,Office Supplies,Paper,10,1,0.044451925,Low
Xerox 1910,Office Supplies,Paper,5,0,0.048746979,Low
Xerox 1911,Office Supplies,Paper,5,1,0.044258896,Low
Xerox 1912,Office Supplies,Paper,4,0,0.043112874,Low
Xerox 1913,Office Supplies,Paper,5,0,0.046997412,Low
Xerox 1914,Office Supplies,Paper,5,0,0.04543861,Low
Xerox 1915,Office Supplies,Paper,9,1,0.044149511,Low
Xerox 1916,Office Supplies,Paper,7,3,0.045811858,Low
Xerox 1917,Office Supplies,Paper,5,1,0.04412076,Low
Xerox 1918,Office Supplies,Paper,1,0,0.047594433,Low
Xerox 1919,Office Supplies,Paper,9,1,0.045502713,Low
Xerox 192,Office Supplies,Paper,6,0,0.046959508,Low
Xerox 1920,Office Supplies,Paper,4,0,0.043925781,Low
Xerox 1921,Office Supplies,Paper,3,0,0.049051652,Low
Xerox 1922,Office Supplies,Paper,1,0,0.042772668,Low
Xerox 1923,Office Supplies,Paper,5,0,0.051396934,Low
Xerox 1924,Office Supplies,Paper,4,1,0.043339415,Low
Xerox 1925,Office Supplies,Paper,6,1,0.045457479,Low
Xerox 1926,Office Supplies,Paper,1,0,0.048001703,Low
Xerox 1927,Office Supplies,Paper,5,1,0.043045429,Low
Xerox 1928,Office Supplies,Paper,4,1,0.046357156,Low
Xerox 1929,Office Supplies,Paper,4,0,0.04857349,Low
Xerox 193,Office Supplies,Paper,3,0,0.042943657,Low
Xerox 1930,Office Supplies,Paper,5,1,0.046313061,Low
Xerox 1931,Office Supplies,Paper,8,0,0.04815152,Low
Xerox 1932,Office Supplies,Paper,1,0,0.05136578,Low
Xerox 1933,Office Supplies,Paper,5,0,0.04359786,Low
Xerox 1934,Office Supplies,Paper,5,1,0.048822883,Low
Xerox 1935,Office Supplies,Paper,4,0,0.038155498,Low
Xerox 1936,Office Supplies,Paper,3,0,0.040697799,Low
Xerox 1937,Office Supplies,Paper,4,0,0.043628015,Low
Xerox 1938,Office Supplies,Paper,1,0,0.051790645,Low
Xerox 1939,Office Supplies,Paper,5,1,0.043286699,Low
Xerox 194,Office Supplies,Paper,4,0,0.047657892,Low
